,pc,user,won
29424,50,39,pc
29425,46,50,user
29426,50,44,pc
29427,50,39,pc
29428,38,50,user
29429,45,50,user
29430,50,46,pc
29431,41,50,user
29432,42,50,user
29433,50,40,pc
29434,50,35,pc
29435,50,48,pc
29436,50,25,pc
29437,46,50,user
29438,50,33,pc
29439,50,34,pc
29440,44,50,user
29441,50,5,pc
29442,50,16,pc
29443,50,44,pc
29444,50,44,pc
29445,39,50,user
29446,50,44,pc
29447,50,43,pc
29448,50,41,pc
29449,50,49,pc
29450,50,24,pc
29451,50,25,pc
29452,50,39,pc
29453,45,50,user
29454,50,5,pc
29455,50,27,pc
29456,50,24,pc
29457,50,35,pc
29458,44,50,user
29459,50,40,pc
29460,50,49,pc
29461,50,36,pc
29462,50,31,pc
29463,44,50,user
29464,47,50,user
29465,43,50,user
29466,42,50,user
29467,50,44,pc
29468,50,36,pc
29469,48,50,user
29470,50,41,pc
29471,50,28,pc
29472,50,37,pc
29473,49,50,user
29474,49,50,user
29475,50,44,pc
29476,50,32,pc
29477,50,35,pc
29478,49,50,user
29479,50,43,pc
29480,50,41,pc
29481,44,50,user
29482,50,33,pc
29483,50,17,pc
29484,50,43,pc
29485,50,38,pc
29486,50,33,pc
29487,50,3,pc
29488,48,50,user
29489,45,50,user
29490,50,27,pc
29491,50,40,pc
29492,50,45,pc
29493,50,46,pc
29494,50,38,pc
29495,39,50,user
29496,50,30,pc
29497,44,50,user
29498,50,38,pc
29499,50,40,pc
29500,45,50,user
29501,50,22,pc
29502,50,29,pc
29503,50,44,pc
29504,50,27,pc
29505,50,24,pc
29506,50,26,pc
29507,50,44,pc
29508,50,36,pc
29509,50,41,pc
29510,41,50,user
29511,50,38,pc
29512,50,45,pc
29513,50,19,pc
29514,47,50,user
29515,42,50,user
29516,50,35,pc
29517,50,35,pc
29518,50,38,pc
29519,45,50,user
29520,50,28,pc
29521,41,50,user
29522,50,41,pc
29523,50,42,pc
29524,50,32,pc
29525,45,50,user
29526,50,29,pc
29527,47,50,user
29528,50,33,pc
29529,50,47,pc
29530,42,50,user
29531,50,31,pc
29532,50,20,pc
29533,50,41,pc
29534,50,46,pc
29535,50,34,pc
29536,50,41,pc
29537,50,40,pc
29538,50,45,pc
29539,50,49,pc
29540,50,33,pc
29541,49,50,user
29542,50,35,pc
29543,36,50,user
29544,50,39,pc
29545,50,42,pc
29546,49,50,user
29547,39,50,user
29548,50,38,pc
29549,50,45,pc
29550,50,29,pc
29551,50,40,pc
29552,50,34,pc
29553,50,15,pc
29554,50,27,pc
29555,50,25,pc
29556,46,50,user
29557,43,50,user
29558,32,50,user
29559,50,17,pc
29560,50,39,pc
29561,50,31,pc
29562,50,37,pc
29563,50,42,pc
29564,50,40,pc
29565,50,33,pc
29566,50,47,pc
29567,44,50,user
29568,50,38,pc
29569,50,22,pc
29570,50,39,pc
29571,50,32,pc
29572,44,50,user
29573,50,43,pc
29574,49,50,user
29575,50,34,pc
29576,50,25,pc
29577,50,42,pc
29578,50,37,pc
29579,50,45,pc
29580,43,50,user
29581,50,24,pc
29582,50,13,pc
29583,50,45,pc
29584,50,23,pc
29585,50,33,pc
29586,50,24,pc
29587,50,41,pc
29588,50,43,pc
29589,50,13,pc
29590,46,50,user
29591,50,17,pc
29592,47,50,user
29593,50,31,pc
29594,50,34,pc
29595,50,46,pc
29596,39,50,user
29597,50,46,pc
29598,50,47,pc
29599,50,34,pc
29600,50,35,pc
29601,50,34,pc
29602,46,50,user
29603,50,46,pc
29604,46,50,user
29605,50,46,pc
29606,50,39,pc
29607,50,44,pc
29608,50,27,pc
29609,47,50,user
29610,50,35,pc
29611,50,25,pc
29612,50,39,pc
29613,50,18,pc
29614,36,50,user
29615,50,32,pc
29616,50,40,pc
29617,50,36,pc
29618,50,39,pc
29619,50,48,pc
29620,50,35,pc
29621,50,42,pc
29622,50,35,pc
29623,50,45,pc
29624,50,31,pc
29625,50,29,pc
29626,50,45,pc
29627,50,34,pc
29628,50,38,pc
29629,50,48,pc
29630,44,50,user
29631,43,50,user
29632,50,48,pc
29633,50,49,pc
29634,50,24,pc
29635,50,44,pc
29636,50,40,pc
29637,50,39,pc
29638,49,50,user
29639,50,23,pc
29640,50,39,pc
29641,50,48,pc
29642,47,50,user
29643,50,43,pc
29644,50,48,pc
29645,50,37,pc
29646,50,29,pc
29647,50,23,pc
29648,48,50,user
29649,50,42,pc
29650,50,38,pc
29651,50,38,pc
29652,50,35,pc
29653,50,34,pc
29654,50,32,pc
29655,49,50,user
29656,50,43,pc
29657,50,49,pc
29658,50,33,pc
29659,50,23,pc
29660,50,15,pc
29661,50,36,pc
29662,50,13,pc
29663,50,22,pc
29664,33,50,user
29665,50,23,pc
29666,50,32,pc
29667,50,40,pc
29668,35,50,user
29669,50,29,pc
29670,50,44,pc
29671,50,23,pc
29672,50,28,pc
29673,38,50,user
29674,50,42,pc
29675,50,22,pc
29676,50,32,pc
29677,50,35,pc
29678,50,48,pc
29679,50,6,pc
29680,50,48,pc
29681,50,26,pc
29682,50,46,pc
29683,50,26,pc
29684,47,50,user
29685,50,47,pc
29686,50,28,pc
29687,50,45,pc
29688,45,50,user
29689,50,23,pc
29690,47,50,user
29691,50,41,pc
29692,50,43,pc
29693,50,23,pc
29694,50,17,pc
29695,50,48,pc
29696,43,50,user
29697,37,50,user
29698,44,50,user
29699,50,49,pc
29700,41,50,user
29701,50,19,pc
29702,50,36,pc
29703,38,50,user
29704,50,45,pc
29705,50,28,pc
29706,50,37,pc
29707,50,45,pc
29708,50,29,pc
29709,50,35,pc
29710,37,50,user
29711,49,50,user
29712,48,50,user
29713,50,46,pc
29714,35,50,user
29715,39,50,user
29716,50,40,pc
29717,33,50,user
29718,50,13,pc
29719,48,50,user
29720,50,34,pc
29721,45,50,user
29722,43,50,user
29723,47,50,user
29724,50,39,pc
29725,31,50,user
29726,50,43,pc
29727,50,20,pc
29728,49,50,user
29729,44,50,user
29730,50,35,pc
29731,50,19,pc
29732,50,43,pc
29733,50,38,pc
29734,33,50,user
29735,50,38,pc
29736,39,50,user
29737,50,7,pc
29738,50,32,pc
29739,50,42,pc
29740,50,49,pc
29741,44,50,user
29742,50,49,pc
29743,50,44,pc
29744,50,41,pc
29745,50,37,pc
29746,50,28,pc
29747,43,50,user
29748,50,35,pc
29749,50,32,pc
29750,50,48,pc
29751,50,30,pc
29752,50,39,pc
29753,50,7,pc
29754,50,10,pc
29755,50,28,pc
29756,50,32,pc
29757,50,49,pc
29758,42,50,user
29759,50,25,pc
29760,50,48,pc
29761,50,1,pc
29762,50,43,pc
29763,50,29,pc
29764,50,26,pc
29765,41,50,user
29766,50,26,pc
29767,50,36,pc
29768,50,30,pc
29769,49,50,user
29770,50,31,pc
29771,50,25,pc
29772,50,24,pc
29773,50,39,pc
29774,50,36,pc
29775,50,48,pc
29776,35,50,user
29777,50,14,pc
29778,50,39,pc
29779,50,23,pc
29780,50,35,pc
29781,50,36,pc
29782,50,25,pc
29783,50,42,pc
29784,50,45,pc
29785,50,16,pc
29786,50,36,pc
29787,50,34,pc
29788,50,41,pc
29789,49,50,user
29790,50,40,pc
29791,42,50,user
29792,44,50,user
29793,50,43,pc
29794,50,34,pc
29795,50,23,pc
29796,50,16,pc
29797,48,50,user
29798,49,50,user
29799,50,5,pc
29800,50,32,pc
29801,50,45,pc
29802,50,43,pc
29803,50,40,pc
29804,50,38,pc
29805,50,48,pc
29806,50,38,pc
29807,50,47,pc
29808,50,39,pc
29809,50,25,pc
29810,50,43,pc
29811,48,50,user
29812,50,42,pc
29813,50,30,pc
29814,44,50,user
29815,50,46,pc
29816,46,50,user
29817,50,35,pc
29818,50,49,pc
29819,50,46,pc
29820,43,50,user
29821,50,19,pc
29822,50,40,pc
29823,50,28,pc
29824,50,34,pc
29825,44,50,user
29826,50,39,pc
29827,50,40,pc
29828,50,47,pc
29829,50,10,pc
29830,34,50,user
29831,50,46,pc
29832,39,50,user
29833,50,38,pc
29834,50,47,pc
29835,50,43,pc
29836,50,49,pc
29837,50,39,pc
29838,50,47,pc
29839,50,33,pc
29840,50,21,pc
29841,50,31,pc
29842,50,27,pc
29843,50,25,pc
29844,50,34,pc
29845,50,49,pc
29846,50,28,pc
29847,50,36,pc
29848,50,16,pc
29849,46,50,user
29850,50,46,pc
29851,50,49,pc
29852,50,46,pc
29853,50,38,pc
29854,50,31,pc
29855,43,50,user
29856,47,50,user
29857,50,3,pc
29858,50,32,pc
29859,50,45,pc
29860,50,40,pc
29861,50,39,pc
29862,50,44,pc
29863,47,50,user
29864,40,50,user
29865,50,26,pc
29866,41,50,user
29867,46,50,user
29868,50,20,pc
29869,50,49,pc
29870,50,44,pc
29871,50,47,pc
29872,43,50,user
29873,44,50,user
29874,48,50,user
29875,23,50,user
29876,36,50,user
29877,41,50,user
29878,50,35,pc
29879,50,32,pc
29880,50,17,pc
29881,50,27,pc
29882,50,49,pc
29883,50,26,pc
29884,50,40,pc
29885,29,50,user
29886,50,47,pc
29887,50,45,pc
29888,50,18,pc
29889,44,50,user
29890,50,44,pc
29891,50,46,pc
29892,50,36,pc
29893,50,39,pc
29894,37,50,user
29895,50,41,pc
29896,38,50,user
29897,50,27,pc
29898,50,39,pc
29899,48,50,user
29900,50,38,pc
29901,44,50,user
29902,50,41,pc
29903,50,42,pc
29904,43,50,user
29905,50,43,pc
29906,45,50,user
29907,50,39,pc
29908,49,50,user
29909,50,28,pc
29910,50,30,pc
29911,50,26,pc
29912,50,39,pc
29913,50,13,pc
29914,50,31,pc
29915,48,50,user
29916,50,35,pc
29917,50,46,pc
29918,50,26,pc
29919,40,50,user
29920,50,46,pc
29921,50,31,pc
29922,50,41,pc
29923,50,35,pc
29924,50,37,pc
29925,50,34,pc
29926,50,41,pc
29927,50,32,pc
29928,43,50,user
29929,50,32,pc
29930,50,30,pc
29931,50,46,pc
29932,50,44,pc
29933,50,49,pc
29934,50,7,pc
29935,50,38,pc
29936,50,25,pc
29937,50,48,pc
29938,43,50,user
29939,50,23,pc
29940,42,50,user
29941,37,50,user
29942,50,13,pc
29943,50,1,pc
29944,50,43,pc
29945,50,47,pc
29946,48,50,user
29947,50,7,pc
29948,50,28,pc
29949,50,40,pc
29950,39,50,user
29951,43,50,user
29952,50,38,pc
29953,50,40,pc
29954,50,39,pc
29955,50,46,pc
29956,50,42,pc
29957,50,24,pc
29958,41,50,user
29959,50,36,pc
29960,43,50,user
29961,45,50,user
29962,50,42,pc
29963,44,50,user
29964,50,36,pc
29965,50,48,pc
29966,50,47,pc
29967,50,31,pc
29968,50,49,pc
29969,50,43,pc
29970,50,47,pc
29971,50,38,pc
29972,50,27,pc
29973,50,43,pc
29974,50,42,pc
29975,50,45,pc
29976,50,36,pc
29977,50,43,pc
29978,35,50,user
29979,42,50,user
29980,50,42,pc
29981,50,33,pc
29982,50,49,pc
29983,50,29,pc
29984,50,42,pc
29985,48,50,user
29986,50,34,pc
29987,50,45,pc
29988,50,20,pc
29989,50,42,pc
29990,50,33,pc
29991,40,50,user
29992,50,33,pc
29993,35,50,user
29994,41,50,user
29995,50,42,pc
29996,45,50,user
29997,50,46,pc
29998,50,30,pc
29999,50,7,pc
30000,50,44,pc
30001,27,50,user
30002,50,37,pc
30003,46,50,user
30004,50,24,pc
30005,50,42,pc
30006,50,44,pc
30007,50,39,pc
30008,50,49,pc
30009,50,48,pc
30010,50,43,pc
30011,47,50,user
30012,50,40,pc
30013,45,50,user
30014,50,33,pc
30015,50,38,pc
30016,42,50,user
30017,50,40,pc
30018,50,30,pc
30019,50,39,pc
30020,50,47,pc
30021,50,43,pc
30022,50,35,pc
30023,50,26,pc
30024,45,50,user
30025,43,50,user
30026,50,45,pc
30027,50,40,pc
30028,50,49,pc
30029,50,33,pc
30030,36,50,user
30031,50,34,pc
30032,50,47,pc
30033,50,36,pc
30034,50,35,pc
30035,50,40,pc
30036,50,48,pc
30037,41,50,user
30038,50,32,pc
30039,50,25,pc
30040,50,33,pc
30041,50,44,pc
30042,44,50,user
30043,50,30,pc
30044,35,50,user
30045,50,26,pc
30046,50,39,pc
30047,50,46,pc
30048,45,50,user
30049,49,50,user
30050,50,29,pc
30051,50,30,pc
30052,50,42,pc
30053,50,42,pc
30054,50,38,pc
30055,50,36,pc
30056,38,50,user
30057,48,50,user
30058,48,50,user
30059,50,46,pc
30060,50,33,pc
30061,39,50,user
30062,39,50,user
30063,50,43,pc
30064,50,38,pc
30065,50,37,pc
30066,50,49,pc
30067,50,41,pc
30068,50,47,pc
30069,50,11,pc
30070,50,44,pc
30071,50,37,pc
30072,50,43,pc
30073,50,47,pc
30074,50,39,pc
30075,50,22,pc
30076,46,50,user
30077,50,45,pc
30078,50,29,pc
30079,50,43,pc
30080,50,31,pc
30081,50,24,pc
30082,32,50,user
30083,48,50,user
30084,50,45,pc
30085,50,6,pc
30086,50,16,pc
30087,50,10,pc
30088,50,25,pc
30089,40,50,user
30090,50,23,pc
30091,50,24,pc
30092,42,50,user
30093,50,43,pc
30094,50,31,pc
30095,50,43,pc
30096,50,48,pc
30097,50,44,pc
30098,46,50,user
30099,50,36,pc
30100,50,47,pc
30101,48,50,user
30102,50,47,pc
30103,50,35,pc
30104,50,21,pc
30105,50,49,pc
30106,37,50,user
30107,50,42,pc
30108,50,17,pc
30109,50,39,pc
30110,50,2,pc
30111,50,33,pc
30112,45,50,user
30113,45,50,user
30114,45,50,user
30115,47,50,user
30116,50,43,pc
30117,50,46,pc
30118,50,10,pc
30119,50,31,pc
30120,50,45,pc
30121,50,46,pc
30122,43,50,user
30123,50,37,pc
30124,50,47,pc
30125,41,50,user
30126,50,14,pc
30127,50,45,pc
30128,44,50,user
30129,50,26,pc
30130,50,38,pc
30131,50,32,pc
30132,50,46,pc
30133,48,50,user
30134,50,38,pc
30135,50,31,pc
30136,40,50,user
30137,50,13,pc
30138,50,30,pc
30139,50,10,pc
30140,50,46,pc
30141,42,50,user
30142,50,45,pc
30143,50,39,pc
30144,50,47,pc
30145,50,23,pc
30146,50,44,pc
30147,50,22,pc
30148,50,29,pc
30149,50,46,pc
30150,50,41,pc
30151,43,50,user
30152,50,25,pc
30153,50,47,pc
30154,50,5,pc
30155,50,23,pc
30156,50,37,pc
30157,50,24,pc
30158,50,41,pc
30159,50,29,pc
30160,50,36,pc
30161,50,35,pc
30162,50,24,pc
30163,50,48,pc
30164,50,49,pc
30165,50,46,pc
30166,44,50,user
30167,49,50,user
30168,47,50,user
30169,50,28,pc
30170,50,29,pc
30171,48,50,user
30172,50,45,pc
30173,50,34,pc
30174,50,45,pc
30175,50,45,pc
30176,50,19,pc
30177,34,50,user
30178,50,33,pc
30179,50,25,pc
30180,44,50,user
30181,50,25,pc
30182,36,50,user
30183,40,50,user
30184,50,27,pc
30185,50,46,pc
30186,50,39,pc
30187,50,37,pc
30188,48,50,user
30189,50,23,pc
30190,50,37,pc
30191,50,11,pc
30192,50,28,pc
30193,50,43,pc
30194,50,40,pc
30195,50,47,pc
30196,50,36,pc
30197,47,50,user
30198,50,40,pc
30199,50,44,pc
30200,50,42,pc
30201,47,50,user
30202,43,50,user
30203,50,3,pc
30204,50,32,pc
30205,50,44,pc
30206,47,50,user
30207,50,44,pc
30208,50,24,pc
30209,50,43,pc
30210,50,29,pc
30211,50,31,pc
30212,50,27,pc
30213,50,42,pc
30214,50,45,pc
30215,50,26,pc
30216,50,30,pc
30217,50,44,pc
30218,36,50,user
30219,50,46,pc
30220,50,44,pc
30221,50,40,pc
30222,50,45,pc
30223,49,50,user
30224,50,32,pc
30225,50,29,pc
30226,50,30,pc
30227,47,50,user
30228,50,42,pc
30229,49,50,user
30230,42,50,user
30231,50,45,pc
30232,50,44,pc
30233,50,44,pc
30234,50,38,pc
30235,50,22,pc
30236,50,43,pc
30237,50,47,pc
30238,50,24,pc
30239,50,36,pc
30240,35,50,user
30241,50,33,pc
30242,41,50,user
30243,50,38,pc
30244,50,31,pc
30245,50,22,pc
30246,50,46,pc
30247,50,40,pc
30248,50,40,pc
30249,50,28,pc
30250,50,30,pc
30251,50,32,pc
30252,46,50,user
30253,50,41,pc
30254,50,28,pc
30255,50,24,pc
30256,50,49,pc
30257,50,45,pc
30258,50,39,pc
30259,50,49,pc
30260,50,28,pc
30261,50,31,pc
30262,48,50,user
30263,50,39,pc
30264,50,14,pc
30265,50,34,pc
30266,50,48,pc
30267,50,32,pc
30268,50,30,pc
30269,41,50,user
30270,50,48,pc
30271,50,36,pc
30272,50,19,pc
30273,50,45,pc
30274,50,12,pc
30275,49,50,user
30276,50,28,pc
30277,50,37,pc
30278,50,25,pc
30279,42,50,user
30280,40,50,user
30281,50,32,pc
30282,50,45,pc
30283,50,45,pc
30284,50,41,pc
30285,50,28,pc
30286,36,50,user
30287,36,50,user
30288,50,10,pc
30289,44,50,user
30290,41,50,user
30291,50,45,pc
30292,45,50,user
30293,50,44,pc
30294,50,23,pc
30295,50,39,pc
30296,30,50,user
30297,50,38,pc
30298,50,46,pc
30299,50,27,pc
30300,50,34,pc
30301,50,34,pc
30302,50,11,pc
30303,50,38,pc
30304,50,26,pc
30305,41,50,user
30306,50,28,pc
30307,50,37,pc
30308,50,33,pc
30309,50,31,pc
30310,41,50,user
30311,50,31,pc
30312,50,36,pc
30313,46,50,user
30314,50,42,pc
30315,50,24,pc
30316,50,41,pc
30317,50,36,pc
30318,39,50,user
30319,50,27,pc
30320,50,31,pc
30321,45,50,user
30322,50,46,pc
30323,50,37,pc
30324,44,50,user
30325,50,46,pc
30326,50,26,pc
30327,50,45,pc
30328,47,50,user
30329,41,50,user
30330,50,26,pc
30331,50,24,pc
30332,50,31,pc
30333,50,35,pc
30334,50,35,pc
30335,50,38,pc
30336,50,43,pc
30337,50,43,pc
30338,50,31,pc
30339,50,44,pc
30340,50,29,pc
30341,50,33,pc
30342,50,40,pc
30343,50,36,pc
30344,50,30,pc
30345,50,48,pc
30346,50,43,pc
30347,41,50,user
30348,50,30,pc
30349,48,50,user
30350,48,50,user
30351,50,45,pc
30352,50,39,pc
30353,50,45,pc
30354,50,30,pc
30355,46,50,user
30356,31,50,user
30357,50,24,pc
30358,50,49,pc
30359,50,40,pc
30360,44,50,user
30361,46,50,user
30362,50,27,pc
30363,50,47,pc
30364,50,29,pc
30365,50,40,pc
30366,50,36,pc
30367,48,50,user
30368,50,40,pc
30369,47,50,user
30370,50,32,pc
30371,50,38,pc
30372,50,37,pc
30373,50,37,pc
30374,50,48,pc
30375,50,29,pc
30376,26,50,user
30377,50,23,pc
30378,50,27,pc
30379,45,50,user
30380,49,50,user
30381,45,50,user
30382,44,50,user
30383,50,5,pc
30384,50,38,pc
30385,50,20,pc
30386,50,26,pc
30387,50,38,pc
30388,50,4,pc
30389,50,49,pc
30390,50,25,pc
30391,50,35,pc
30392,28,50,user
30393,50,31,pc
30394,50,32,pc
30395,50,37,pc
30396,50,48,pc
30397,50,22,pc
30398,50,44,pc
30399,50,43,pc
30400,50,48,pc
30401,50,24,pc
30402,50,23,pc
30403,50,42,pc
30404,50,38,pc
30405,50,37,pc
30406,49,50,user
30407,50,31,pc
30408,50,48,pc
30409,50,35,pc
30410,50,49,pc
30411,44,50,user
30412,50,37,pc
30413,44,50,user
30414,50,41,pc
30415,50,31,pc
30416,50,45,pc
30417,50,43,pc
30418,50,44,pc
30419,50,26,pc
30420,50,14,pc
30421,50,49,pc
30422,27,50,user
30423,50,45,pc
30424,47,50,user
30425,50,38,pc
30426,44,50,user
30427,43,50,user
30428,40,50,user
30429,50,25,pc
30430,50,44,pc
30431,50,41,pc
30432,50,37,pc
30433,50,32,pc
30434,31,50,user
30435,50,41,pc
30436,50,49,pc
30437,50,34,pc
30438,47,50,user
30439,50,48,pc
30440,50,40,pc
30441,50,46,pc
30442,50,11,pc
30443,31,50,user
30444,50,41,pc
30445,50,37,pc
30446,50,48,pc
30447,50,39,pc
30448,50,34,pc
30449,50,29,pc
30450,50,23,pc
30451,50,38,pc
30452,50,48,pc
30453,50,40,pc
30454,50,44,pc
30455,50,22,pc
30456,50,27,pc
30457,50,44,pc
30458,50,29,pc
30459,50,38,pc
30460,43,50,user
30461,50,46,pc
30462,50,46,pc
30463,50,39,pc
30464,50,42,pc
30465,47,50,user
30466,50,28,pc
30467,50,42,pc
30468,50,28,pc
30469,50,35,pc
30470,50,35,pc
30471,50,43,pc
30472,50,43,pc
30473,46,50,user
30474,50,47,pc
30475,50,39,pc
30476,50,40,pc
30477,50,34,pc
30478,50,49,pc
30479,50,49,pc
30480,44,50,user
30481,50,20,pc
30482,50,36,pc
30483,50,16,pc
30484,50,37,pc
30485,50,37,pc
30486,50,23,pc
30487,50,39,pc
30488,48,50,user
30489,50,32,pc
30490,50,47,pc
30491,50,33,pc
30492,50,32,pc
30493,49,50,user
30494,50,32,pc
30495,50,48,pc
30496,39,50,user
30497,50,38,pc
30498,50,46,pc
30499,50,45,pc
30500,50,47,pc
30501,50,22,pc
30502,50,35,pc
30503,50,25,pc
30504,50,44,pc
30505,45,50,user
30506,50,39,pc
30507,32,50,user
30508,50,48,pc
30509,50,21,pc
30510,50,27,pc
30511,50,26,pc
30512,48,50,user
30513,50,44,pc
30514,36,50,user
30515,50,32,pc
30516,50,29,pc
30517,50,37,pc
30518,50,32,pc
30519,50,39,pc
30520,50,28,pc
30521,46,50,user
30522,43,50,user
30523,50,18,pc
30524,50,26,pc
30525,50,49,pc
30526,50,30,pc
30527,50,43,pc
30528,50,46,pc
30529,50,28,pc
30530,49,50,user
30531,50,38,pc
30532,50,32,pc
30533,50,42,pc
30534,50,36,pc
30535,50,27,pc
30536,44,50,user
30537,39,50,user
30538,50,33,pc
30539,50,41,pc
30540,50,40,pc
30541,47,50,user
30542,50,39,pc
30543,50,22,pc
30544,49,50,user
30545,50,41,pc
30546,50,29,pc
30547,50,40,pc
30548,50,27,pc
30549,50,34,pc
30550,50,29,pc
30551,50,33,pc
30552,50,34,pc
30553,50,32,pc
30554,49,50,user
30555,50,25,pc
30556,50,17,pc
30557,50,34,pc
30558,38,50,user
30559,50,14,pc
30560,50,29,pc
30561,50,46,pc
30562,50,38,pc
30563,50,31,pc
30564,50,30,pc
30565,50,41,pc
30566,50,36,pc
30567,41,50,user
30568,50,44,pc
30569,47,50,user
30570,50,20,pc
30571,50,34,pc
30572,50,47,pc
30573,49,50,user
30574,50,41,pc
30575,50,32,pc
30576,50,36,pc
30577,43,50,user
30578,50,25,pc
30579,50,44,pc
30580,50,33,pc
30581,50,42,pc
30582,50,30,pc
30583,50,35,pc
30584,50,20,pc
30585,50,1,pc
30586,50,35,pc
30587,50,17,pc
30588,49,50,user
30589,50,41,pc
30590,50,44,pc
30591,50,28,pc
30592,50,42,pc
30593,50,44,pc
30594,50,43,pc
30595,50,47,pc
30596,49,50,user
30597,44,50,user
30598,50,37,pc
30599,50,33,pc
30600,50,26,pc
30601,40,50,user
30602,50,22,pc
30603,50,36,pc
30604,50,40,pc
30605,50,45,pc
30606,50,33,pc
30607,42,50,user
30608,50,11,pc
30609,50,43,pc
30610,42,50,user
30611,50,35,pc
30612,50,44,pc
30613,50,37,pc
30614,46,50,user
30615,50,44,pc
30616,50,47,pc
30617,50,42,pc
30618,50,39,pc
30619,50,45,pc
30620,50,16,pc
30621,50,36,pc
30622,50,29,pc
30623,45,50,user
30624,50,43,pc
30625,38,50,user
30626,50,34,pc
30627,50,25,pc
30628,48,50,user
30629,50,39,pc
30630,49,50,user
30631,50,17,pc
30632,50,36,pc
30633,50,24,pc
30634,50,45,pc
30635,39,50,user
30636,50,47,pc
30637,49,50,user
30638,47,50,user
30639,50,26,pc
30640,28,50,user
30641,50,41,pc
30642,50,8,pc
30643,50,33,pc
30644,50,26,pc
30645,50,37,pc
30646,50,41,pc
30647,50,26,pc
30648,50,33,pc
30649,50,31,pc
30650,50,41,pc
30651,50,11,pc
30652,48,50,user
30653,50,48,pc
30654,43,50,user
30655,50,21,pc
30656,50,48,pc
30657,47,50,user
30658,50,33,pc
30659,50,37,pc
30660,47,50,user
30661,50,37,pc
30662,50,31,pc
30663,50,38,pc
30664,50,14,pc
30665,50,38,pc
30666,50,36,pc
30667,50,38,pc
30668,50,45,pc
30669,50,26,pc
30670,49,50,user
30671,50,19,pc
30672,50,45,pc
30673,50,46,pc
30674,50,46,pc
30675,41,50,user
30676,50,29,pc
30677,50,43,pc
30678,50,48,pc
30679,40,50,user
30680,44,50,user
30681,35,50,user
30682,50,8,pc
30683,50,48,pc
30684,50,29,pc
30685,50,30,pc
30686,50,35,pc
30687,49,50,user
30688,50,43,pc
30689,50,37,pc
30690,42,50,user
30691,36,50,user
30692,50,34,pc
30693,50,29,pc
30694,50,22,pc
30695,37,50,user
30696,50,45,pc
30697,50,35,pc
30698,50,34,pc
30699,50,8,pc
30700,50,45,pc
30701,49,50,user
30702,50,34,pc
30703,50,42,pc
30704,50,34,pc
30705,47,50,user
30706,41,50,user
30707,48,50,user
30708,50,22,pc
30709,46,50,user
30710,50,25,pc
30711,50,49,pc
30712,50,49,pc
30713,50,32,pc
30714,50,40,pc
30715,50,12,pc
30716,50,8,pc
30717,47,50,user
30718,50,35,pc
30719,50,30,pc
30720,45,50,user
30721,50,32,pc
30722,42,50,user
30723,50,38,pc
30724,50,33,pc
30725,50,44,pc
30726,50,23,pc
30727,50,11,pc
30728,50,45,pc
30729,50,47,pc
30730,50,49,pc
30731,50,20,pc
30732,50,47,pc
30733,50,36,pc
30734,46,50,user
30735,50,36,pc
30736,49,50,user
30737,50,47,pc
30738,50,49,pc
30739,50,47,pc
30740,50,48,pc
30741,50,36,pc
30742,50,9,pc
30743,50,26,pc
30744,50,20,pc
30745,49,50,user
30746,50,48,pc
30747,50,28,pc
30748,48,50,user
30749,50,40,pc
30750,50,49,pc
30751,50,45,pc
30752,50,1,pc
30753,44,50,user
30754,50,18,pc
30755,50,17,pc
30756,46,50,user
30757,50,44,pc
30758,50,33,pc
30759,50,42,pc
30760,46,50,user
30761,50,43,pc
30762,44,50,user
30763,50,44,pc
30764,44,50,user
30765,50,49,pc
30766,41,50,user
30767,50,42,pc
30768,50,30,pc
30769,50,34,pc
30770,40,50,user
30771,50,35,pc
30772,50,30,pc
30773,50,32,pc
30774,50,26,pc
30775,50,39,pc
30776,50,40,pc
30777,50,29,pc
30778,50,46,pc
30779,50,2,pc
30780,34,50,user
30781,50,28,pc
30782,50,9,pc
30783,50,45,pc
30784,47,50,user
30785,50,41,pc
30786,50,33,pc
30787,50,42,pc
30788,50,43,pc
30789,50,35,pc
30790,50,48,pc
30791,50,40,pc
30792,50,38,pc
30793,50,40,pc
30794,50,28,pc
30795,50,39,pc
30796,50,43,pc
30797,50,44,pc
30798,50,41,pc
30799,50,41,pc
30800,37,50,user
30801,37,50,user
30802,50,38,pc
30803,26,50,user
30804,50,37,pc
30805,48,50,user
30806,50,35,pc
30807,50,45,pc
30808,50,44,pc
30809,47,50,user
30810,50,20,pc
30811,44,50,user
30812,50,34,pc
30813,49,50,user
30814,50,5,pc
30815,50,48,pc
30816,50,46,pc
30817,50,18,pc
30818,50,15,pc
30819,50,33,pc
30820,50,45,pc
30821,50,42,pc
30822,50,15,pc
30823,50,29,pc
30824,50,39,pc
30825,50,34,pc
30826,50,47,pc
30827,50,45,pc
30828,50,33,pc
30829,50,3,pc
30830,50,30,pc
30831,42,50,user
30832,43,50,user
30833,50,27,pc
30834,50,30,pc
30835,50,46,pc
30836,50,39,pc
30837,50,43,pc
30838,50,39,pc
30839,49,50,user
30840,50,30,pc
30841,50,49,pc
30842,46,50,user
30843,50,48,pc
30844,49,50,user
30845,50,33,pc
30846,50,13,pc
30847,50,35,pc
30848,50,29,pc
30849,50,30,pc
30850,48,50,user
30851,50,37,pc
30852,50,28,pc
30853,50,46,pc
30854,50,22,pc
30855,50,39,pc
